sample_id,split,label,gene_set_type,annotated_gene_count,jaccard_gene_count,jaccard_mode,all_pair_count,evaluated_pair_count,complete_gene_set_sha256,jaccard_subset_sha256
TRAIN_NEG_00227,train,0,cross_pathway,17,17,exact,136,136,122a2393d01c15dd7a5e073560d59021f1796acb2edb4847a5d60f65145d0571,122a2393d01c15dd7a5e073560d59021f1796acb2edb4847a5d60f65145d0571
TRAIN_NEG_00228,train,0,random_5_30,18,18,exact,153,153,df3e8095e62cd47a5fba95f5164005a59b92462887e9f2c383ea4381cd5a71bf,df3e8095e62cd47a5fba95f5164005a59b92462887e9f2c383ea4381cd5a71bf
TRAIN_NEG_00229,train,0,shuffled,12,12,exact,66,66,ae7ac11453a0213c6985e8eed07c4fa011f43dbfdfc14609eb7972c70ab47f66,ae7ac11453a0213c6985e8eed07c4fa011f43dbfdfc14609eb7972c70ab47f66
TRAIN_NEG_00230,train,0,partial_50_80,18,18,exact,153,153,ecf520412a15e28c91aa16a924487678f6979255c91d52c5ba1cd05b7198f105,ecf520412a15e28c91aa16a924487678f6979255c91d52c5ba1cd05b7198f105
TRAIN_NEG_00231,train,0,cross_pathway,63,30,hash_sampled,1953,435,a54ddc22640c45083fce075a4fe6ea4845a0f3faccaeb78b0564f81b93ffca31,b199150b950b3bb319a31b7dbdab74ea5994fe0c68465a2f3797ffd61cb5e2ee
TRAIN_NEG_00232,train,0,random_5_30,20,20,exact,190,190,54741a8dd28a9ed0af346d5f5ef581caeaac4659583b8f7608e53a6e32b40f87,54741a8dd28a9ed0af346d5f5ef581caeaac4659583b8f7608e53a6e32b40f87
TRAIN_NEG_00233,train,0,shuffled,8,8,exact,28,28,39bdb93c57c2f2f77afdf496c32c68f5d75c102866dfe11ce91b553d1a612893,39bdb93c57c2f2f77afdf496c32c68f5d75c102866dfe11ce91b553d1a612893
TRAIN_NEG_00234,train,0,partial_50_80,16,16,exact,120,120,0425270d0c0733eb6d8ffae1aee65843158840faadd75e06dc42211c49ee43ea,0425270d0c0733eb6d8ffae1aee65843158840faadd75e06dc42211c49ee43ea
TRAIN_NEG_00235,train,0,cross_pathway,20,20,exact,190,190,c8732ddd707b0d6c235c56807f9f09c9d35f942747f74ba792521328ec6e35c7,c8732ddd707b0d6c235c56807f9f09c9d35f942747f74ba792521328ec6e35c7
TRAIN_NEG_00236,train,0,random_5_30,16,16,exact,120,120,b7298f10b8f4cd2de8ca96bd4dc5ef0ddf4ab6de36bd3ab4c5b1135360e67a5d,b7298f10b8f4cd2de8ca96bd4dc5ef0ddf4ab6de36bd3ab4c5b1135360e67a5d
TRAIN_NEG_00237,train,0,shuffled,57,30,hash_sampled,1596,435,64e0b71138c548b4be2429682c7be2c17dc09656cd80cfa77cfb8b7c914991cd,e8a140145a45a0b3322f99877f9861cde40a317baa4dc2d94db3ad1cfa29f2ba
TRAIN_NEG_00238,train,0,partial_50_80,64,30,hash_sampled,2016,435,cdf8f17d9ba2e8662df8160d8ea3eb76a5671b55aa764bbef806c27164c84777,6729f2e30b477c87fba8e1fbbd9d4851e1b922ad8de53c16e035e469dc8ec6b4
TRAIN_NEG_00239,train,0,cross_pathway,24,24,exact,276,276,7423c857a3584325859a42eb34f6d804e16a705923de5ba6ecd3034ea6246936,7423c857a3584325859a42eb34f6d804e16a705923de5ba6ecd3034ea6246936
TRAIN_NEG_00240,train,0,random_5_30,9,9,exact,36,36,1c816ea8bc1ae696660ef4dd4e13d54542a1e835108c6f3248fcd403e9de253a,1c816ea8bc1ae696660ef4dd4e13d54542a1e835108c6f3248fcd403e9de253a
TRAIN_NEG_00241,train,0,shuffled,27,27,exact,351,351,f613b261e33a7715c5782e5e484b534b3de69edcd38f7a1038a9d6d4e61135af,f613b261e33a7715c5782e5e484b534b3de69edcd38f7a1038a9d6d4e61135af
TRAIN_NEG_00242,train,0,partial_50_80,12,12,exact,66,66,045bcf356255113f360cd88e6e69a5a774ba91f77de63f64287e7220e7d2123e,045bcf356255113f360cd88e6e69a5a774ba91f77de63f64287e7220e7d2123e
TRAIN_NEG_00243,train,0,cross_pathway,22,22,exact,231,231,c285d6c2000a9a7713e1607c752d3ee0fa1fae15bf43f9676921de79b1192aef,c285d6c2000a9a7713e1607c752d3ee0fa1fae15bf43f9676921de79b1192aef
TRAIN_NEG_00244,train,0,random_5_30,21,21,exact,210,210,b20ab2a88a4718d64dbef4b5046edd924f3847147660842bb4843c7ea6ff21f0,b20ab2a88a4718d64dbef4b5046edd924f3847147660842bb4843c7ea6ff21f0
TRAIN_NEG_00245,train,0,shuffled,10,10,exact,45,45,6ab5d5e904cc96583d97cbf311ad133cc9b07ce7e6e773309891706fe53728a9,6ab5d5e904cc96583d97cbf311ad133cc9b07ce7e6e773309891706fe53728a9
TRAIN_NEG_00246,train,0,partial_50_80,5,5,exact,10,10,fec9438c9abb141dda0036fbcd5313d3106755df9f51ca394ba899d6f3c0e499,fec9438c9abb141dda0036fbcd5313d3106755df9f51ca394ba899d6f3c0e499
TRAIN_NEG_00247,train,0,cross_pathway,25,25,exact,300,300,c4c6265f95d6f44bee5631200ca80321256e67c3f4a07d9e497ece9cc5574f51,c4c6265f95d6f44bee5631200ca80321256e67c3f4a07d9e497ece9cc5574f51
TRAIN_NEG_00248,train,0,random_5_30,23,23,exact,253,253,6083dd24dbabde46e64f1d267b6b501591658ab1cd29cf9ae74c673482c6dbe6,6083dd24dbabde46e64f1d267b6b501591658ab1cd29cf9ae74c673482c6dbe6
TRAIN_NEG_00249,train,0,shuffled,32,30,hash_sampled,496,435,6e0fb8b197623719a21e3f439e93e60c538197ace150098934249bc3df115885,90ff8c461343e929cfeb264fcb7063ddbaedadf9b3f2d8cf72be7771da1cf65f
TRAIN_NEG_00250,train,0,partial_50_80,9,9,exact,36,36,d676b1bd7d06e57048dd9ea57dcf976280a3d18d9a1d01f3c51c1cf2e65dea1c,d676b1bd7d06e57048dd9ea57dcf976280a3d18d9a1d01f3c51c1cf2e65dea1c
TRAIN_NEG_00251,train,0,cross_pathway,8,8,exact,28,28,70abb8b4daec5d5d1450be7d08de55b0cf22c58443983899dd5739eab232ad0d,70abb8b4daec5d5d1450be7d08de55b0cf22c58443983899dd5739eab232ad0d
TRAIN_NEG_00252,train,0,random_5_30,6,6,exact,15,15,fd72fc5b50a0bd82253959bb27f7265b6d3a55074fbc1ceadf49ba69a712ce4c,fd72fc5b50a0bd82253959bb27f7265b6d3a55074fbc1ceadf49ba69a712ce4c
TRAIN_NEG_00253,train,0,shuffled,32,30,hash_sampled,496,435,497c46996f1a90536607ddf00fede7b456dbc4e26c931231b7c4bc5b79346b2a,d02e9850c1d87305d5060d00cfb4aac5f15f58e68fe023f9ca2f931ea069ebc3
TRAIN_NEG_00254,train,0,partial_50_80,11,11,exact,55,55,cfecb695939d9be3479efdb2d4d0c6e6bc05a146dda7d0938dec35a372734112,cfecb695939d9be3479efdb2d4d0c6e6bc05a146dda7d0938dec35a372734112
TRAIN_NEG_00255,train,0,cross_pathway,29,29,exact,406,406,2335c08691f90bd8571148b1da619395bdf17b82e9a123046f85e2a43b279df2,2335c08691f90bd8571148b1da619395bdf17b82e9a123046f85e2a43b279df2
TRAIN_NEG_00256,train,0,random_5_30,10,10,exact,45,45,a9fb83be44941a589d9c807612954df8c6c8ea40df7c0d7267eabe972cfcea6b,a9fb83be44941a589d9c807612954df8c6c8ea40df7c0d7267eabe972cfcea6b
TRAIN_NEG_00257,train,0,shuffled,22,22,exact,231,231,b8374789928da54a72418ae85bc7b210d613c92730d5ac70975a7d6e4195ffac,b8374789928da54a72418ae85bc7b210d613c92730d5ac70975a7d6e4195ffac
TRAIN_NEG_00258,train,0,partial_50_80,9,9,exact,36,36,d53dd266e6afa525692dfe8318260ec7a9065b7b222c8d90433cc11505ef127d,d53dd266e6afa525692dfe8318260ec7a9065b7b222c8d90433cc11505ef127d
TRAIN_NEG_00259,train,0,cross_pathway,9,9,exact,36,36,f4581628fb5571c503a3769cdfcc45cfee97f54fe5ac36e33c695fba9a8db14a,f4581628fb5571c503a3769cdfcc45cfee97f54fe5ac36e33c695fba9a8db14a
TRAIN_NEG_00260,train,0,random_5_30,14,14,exact,91,91,8f983aaa815779f84ca05d7b7a105eec12837162e4976cc54bb2b9088ed20124,8f983aaa815779f84ca05d7b7a105eec12837162e4976cc54bb2b9088ed20124
TRAIN_NEG_00261,train,0,shuffled,5,5,exact,10,10,5a69a7544db077be668b58c2fd13083573ecb2ace0b6c74aba0454fba76b2806,5a69a7544db077be668b58c2fd13083573ecb2ace0b6c74aba0454fba76b2806
TRAIN_NEG_00262,train,0,partial_50_80,24,24,exact,276,276,0a856ea15f81000b0af2344b3ad96d5ba3bb9b3b008fe93b7f5f73b87081cc5b,0a856ea15f81000b0af2344b3ad96d5ba3bb9b3b008fe93b7f5f73b87081cc5b
TRAIN_NEG_00263,train,0,cross_pathway,14,14,exact,91,91,3d16f41a64d39364a621ae13898c2ca13b2821b492e7de419ca44fa4e36c6047,3d16f41a64d39364a621ae13898c2ca13b2821b492e7de419ca44fa4e36c6047
TRAIN_NEG_00264,train,0,random_5_30,13,13,exact,78,78,27a5cf6871efb5ce1eb8bb3c382dcc66e3faf35539b1fc08ec2e02c0f8b087ec,27a5cf6871efb5ce1eb8bb3c382dcc66e3faf35539b1fc08ec2e02c0f8b087ec
TRAIN_NEG_00265,train,0,shuffled,7,7,exact,21,21,e4ce891967ca33f80b998a6d6d0d58fdd2bfd2921d544409d878c922a462bc6e,e4ce891967ca33f80b998a6d6d0d58fdd2bfd2921d544409d878c922a462bc6e
TRAIN_NEG_00266,train,0,partial_50_80,22,22,exact,231,231,91b0b1371b48632766c50090b376e6ff1bbde23f45a691b216da974b37e99f73,91b0b1371b48632766c50090b376e6ff1bbde23f45a691b216da974b37e99f73
TRAIN_NEG_00267,train,0,cross_pathway,53,30,hash_sampled,1378,435,f451a89f684bdbb71bd9d4e30b76f72da279cd64a9f58f555afaa63600ee6133,0e8bc84347b617c0f6a959872a232859ab5d1ed6d19481c1b0e189dd0a97fc75
TRAIN_NEG_00268,train,0,random_5_30,27,27,exact,351,351,243ad16a6190caaa8f1dd9cd0f889c4865476713c0978b11fe2ba8239c85ecaf,243ad16a6190caaa8f1dd9cd0f889c4865476713c0978b11fe2ba8239c85ecaf
TRAIN_NEG_00269,train,0,shuffled,25,25,exact,300,300,ea79b24af7e8a1054b02b1c0c2058683bca57e550ba9c6641ed7634138cae161,ea79b24af7e8a1054b02b1c0c2058683bca57e550ba9c6641ed7634138cae161
TRAIN_NEG_00270,train,0,partial_50_80,120,30,hash_sampled,7140,435,0dbe98e6fe07fd8dfa353f44e75f5dc43df8de196b25da6070a5746c59b2236d,445e6d4ab0de119bad106f267ec5f12d258b2619ed41c27efe0a9dffe7f54e53
TRAIN_NEG_00271,train,0,cross_pathway,37,30,hash_sampled,666,435,8e8dfdad18eaaf50eb5cd9db41e4fb86834ca6cf6f12f601c86a193af27b62a0,86ad5660b5f36c9bc8dd6bdbbf5be1a6b5c4f6e2e2df039abea9eb0615b74e90
TRAIN_NEG_00272,train,0,random_5_30,9,9,exact,36,36,1c4acfe7e333be92bec85f82ae5e52ba71fa4b33c000d4068b39ccf0e3515e73,1c4acfe7e333be92bec85f82ae5e52ba71fa4b33c000d4068b39ccf0e3515e73
TRAIN_NEG_00273,train,0,shuffled,34,30,hash_sampled,561,435,0e5245609117874cc5ae5ed6ee9b1d4a21c7d629487d3822b7a6d2b57ae95304,92e56a0bf2b74cef64c0cbbbf6476e0b6bd003625e33d47d1dde63e2ca24186e
TRAIN_NEG_00274,train,0,partial_50_80,9,9,exact,36,36,3e6509f61dba391b122a198aa48cb3a9a24634ab3574cefc380267df84be9e73,3e6509f61dba391b122a198aa48cb3a9a24634ab3574cefc380267df84be9e73
TRAIN_NEG_00275,train,0,cross_pathway,61,30,hash_sampled,1830,435,992c67c1f95c2152cdf524adc92150aafed148f8c632c722e00198863117c2f3,c1d05523a1937828b7ad4324227e5a8a1f2b16efe868285460a4ff52329ace82
TRAIN_NEG_00276,train,0,random_5_30,7,7,exact,21,21,2e76ec2a6669f28916e3c24518cb18452bdae32330b460e7ca61559d85c1fe02,2e76ec2a6669f28916e3c24518cb18452bdae32330b460e7ca61559d85c1fe02
TRAIN_NEG_00277,train,0,shuffled,15,15,exact,105,105,5cf55067b00f1eb6826135e68f8056b44258f5552ae5c3ea8ad824a7d47ee59a,5cf55067b00f1eb6826135e68f8056b44258f5552ae5c3ea8ad824a7d47ee59a
TRAIN_NEG_00278,train,0,partial_50_80,6,6,exact,15,15,8b3d9ddf1dd26ef9f0599c6d704a84611061731f1d54f0881e84975da6ff2bdc,8b3d9ddf1dd26ef9f0599c6d704a84611061731f1d54f0881e84975da6ff2bdc
TRAIN_NEG_00279,train,0,cross_pathway,14,14,exact,91,91,e41f84f1a3f88c9e4f8610b90dcc995efa8d71df35ca14d5baec40a6b05dd877,e41f84f1a3f88c9e4f8610b90dcc995efa8d71df35ca14d5baec40a6b05dd877
TRAIN_NEG_00280,train,0,random_5_30,12,12,exact,66,66,744fe00cc00b440d9d490809f5ef009019c2830e9f5fbdb0fecc7d2343a490a6,744fe00cc00b440d9d490809f5ef009019c2830e9f5fbdb0fecc7d2343a490a6
TRAIN_NEG_00281,train,0,shuffled,6,6,exact,15,15,44ecb902e24f9c798227bd0763dec4065796b0f7659b1a77425f0ebf8104e11e,44ecb902e24f9c798227bd0763dec4065796b0f7659b1a77425f0ebf8104e11e
TRAIN_NEG_00282,train,0,partial_50_80,79,30,hash_sampled,3081,435,28a09c3925681d86226379f2f30b332fcbfd6ca870544377ab017d4c9cc28449,1a0804d5dfed7fd9add053da29a45e4313989d876f7c991018aa93b2383decba
TRAIN_NEG_00283,train,0,cross_pathway,9,9,exact,36,36,9a02ebbdadf416459ac7c2c8fc785e3168b613b61cffbf4aef013ac41c69ce48,9a02ebbdadf416459ac7c2c8fc785e3168b613b61cffbf4aef013ac41c69ce48
TRAIN_NEG_00284,train,0,random_5_30,25,25,exact,300,300,b7d47a9b32d426543686ac3f5845732b2ef7b661df1ae102f75b1257040d2c61,b7d47a9b32d426543686ac3f5845732b2ef7b661df1ae102f75b1257040d2c61
TRAIN_NEG_00285,train,0,shuffled,6,6,exact,15,15,7a9462232d9f32dda32a81497ff2c942519424aa9ecc221205e2d87f2ead0a00,7a9462232d9f32dda32a81497ff2c942519424aa9ecc221205e2d87f2ead0a00
TRAIN_NEG_00286,train,0,partial_50_80,6,6,exact,15,15,e5609b7ed8c1730908a9f37e4320d23c3a9d3e3323197c52d46b0462e0d9e671,e5609b7ed8c1730908a9f37e4320d23c3a9d3e3323197c52d46b0462e0d9e671
TRAIN_NEG_00287,train,0,cross_pathway,14,14,exact,91,91,8b43b99f3d543ea06af311fa406b249c3cc10f07a4abdc6eadb4b3438477eaaf,8b43b99f3d543ea06af311fa406b249c3cc10f07a4abdc6eadb4b3438477eaaf
TRAIN_NEG_00288,train,0,random_5_30,17,17,exact,136,136,1940442dd79cc452cdba9549cdc5cc9cf311ec4e991b9f600e75c668443ec3f7,1940442dd79cc452cdba9549cdc5cc9cf311ec4e991b9f600e75c668443ec3f7
TRAIN_NEG_00289,train,0,shuffled,10,10,exact,45,45,b535062ab25de4f01d1774e1e1c491ef286ca94e59d5c2a7317f1ac14f2321df,b535062ab25de4f01d1774e1e1c491ef286ca94e59d5c2a7317f1ac14f2321df
TRAIN_NEG_00290,train,0,partial_50_80,22,22,exact,231,231,8c71586da70405735d207cbae0ff47d9429a532348a0d1c76346c729c3b5ac30,8c71586da70405735d207cbae0ff47d9429a532348a0d1c76346c729c3b5ac30
TRAIN_NEG_00291,train,0,cross_pathway,179,30,hash_sampled,15931,435,84b6db49ad344d28233e4e7a838077777f5ad3ce1e56a11f1f3af85d6bfb87eb,34d34beafa93e0fb6a847f374ae4021200bb4fd8c479dd2bbc1e02a74e7d8213
TRAIN_NEG_00292,train,0,random_5_30,11,11,exact,55,55,4dcc81a29b6c3bfbeb5590a67fe87e9b2bd5b2057611ca56fa4e548e0c6bd3d4,4dcc81a29b6c3bfbeb5590a67fe87e9b2bd5b2057611ca56fa4e548e0c6bd3d4
TRAIN_NEG_00293,train,0,shuffled,16,16,exact,120,120,a52df3cd914e2b326e9d07eedd9983e2497d91ad7c0744f3bc9bf826c23f4822,a52df3cd914e2b326e9d07eedd9983e2497d91ad7c0744f3bc9bf826c23f4822
TRAIN_NEG_00294,train,0,partial_50_80,9,9,exact,36,36,321f9779d330034ba82db20bc239f55ed5111d41fa5e65d862ef21a9479f2860,321f9779d330034ba82db20bc239f55ed5111d41fa5e65d862ef21a9479f2860
TRAIN_NEG_00295,train,0,cross_pathway,39,30,hash_sampled,741,435,a394dc5c2b9fa5bd22c2ecaedbd2d3eddd6c60056c301d1ba706e20c69a4a183,57e02e4a15b61f89ef543163fb8fd721117ec1b6c18fcfff60012e085902d7f5
TRAIN_NEG_00296,train,0,random_5_30,16,16,exact,120,120,9d29b1f322fd63a986527ec1c9fa0c72efecc530522830f13f479f2dc20a4dfb,9d29b1f322fd63a986527ec1c9fa0c72efecc530522830f13f479f2dc20a4dfb
TRAIN_NEG_00297,train,0,shuffled,12,12,exact,66,66,5d09c6243d876b63dbaac54dbb2a2d3a5e04a74e621ae59dbc65dc08efcb79ee,5d09c6243d876b63dbaac54dbb2a2d3a5e04a74e621ae59dbc65dc08efcb79ee
TRAIN_NEG_00298,train,0,partial_50_80,15,15,exact,105,105,771ede0a9c7a96e1f107c5dfc27448fd30b709cef4a8fde7eee133c564b8e356,771ede0a9c7a96e1f107c5dfc27448fd30b709cef4a8fde7eee133c564b8e356
TRAIN_NEG_00299,train,0,cross_pathway,34,30,hash_sampled,561,435,3ca92d7681d783c7e870a62ccc7cd7d3913d7140d1485e0ff46b0ff52bfb627e,ea375303631c4f6a91fc0ce67fce9c7ecaee110f9d0a291e80b4e8390b6955bc
TRAIN_NEG_00300,train,0,random_5_30,22,22,exact,231,231,744ea2cc0c89f90111d17cada806b6f6c9e9379c333a4f665a0ebc673eb7e542,744ea2cc0c89f90111d17cada806b6f6c9e9379c333a4f665a0ebc673eb7e542
TRAIN_NEG_00301,train,0,shuffled,22,22,exact,231,231,72ec1ea24b3911a43999a4b523f8839a2d008cc742a1b5d2235f2832a4e10fb9,72ec1ea24b3911a43999a4b523f8839a2d008cc742a1b5d2235f2832a4e10fb9
TRAIN_NEG_00302,train,0,partial_50_80,41,30,hash_sampled,820,435,8f739019907da875ae8e30f00bd50e464244d47defea4cc2c9058bea099316af,952fc6d442d518bde9ab24bd523398074a5a05651645b098f5e6a0b97de98031
TRAIN_NEG_00303,train,0,cross_pathway,8,8,exact,28,28,af2c39960d340681546b7d9105bf2074329bf04fc0b9cbe6fff1e50a669bd339,af2c39960d340681546b7d9105bf2074329bf04fc0b9cbe6fff1e50a669bd339
TRAIN_NEG_00304,train,0,random_5_30,18,18,exact,153,153,37cbd525f45618a09f9397bd93702b76951d9dab18673dfc15cae27713da852b,37cbd525f45618a09f9397bd93702b76951d9dab18673dfc15cae27713da852b
TRAIN_NEG_00305,train,0,shuffled,17,17,exact,136,136,e8a37a4a08c6ebdc883c176233aa71f73d2ffea2b7da85e6d3c289e646fa7d80,e8a37a4a08c6ebdc883c176233aa71f73d2ffea2b7da85e6d3c289e646fa7d80
TRAIN_NEG_00306,train,0,partial_50_80,16,16,exact,120,120,1ec4628b5d8c4e3e8015aaa40e27106dc254810bc214f0600e3cbe13c93d5788,1ec4628b5d8c4e3e8015aaa40e27106dc254810bc214f0600e3cbe13c93d5788
TRAIN_NEG_00307,train,0,cross_pathway,100,30,hash_sampled,4950,435,62c9d1f4424675ae2ed30cb774eb9d76c73c4ba3f846c3a1c68ec2ddadd01c53,ac0285202d462aa26140478d42f4c373b046728a38527e5a59b153803323724e
TRAIN_NEG_00308,train,0,random_5_30,27,27,exact,351,351,e5d93acf506c8285242e749347041e52d966cdbcdca6ef80933e36341d93726f,e5d93acf506c8285242e749347041e52d966cdbcdca6ef80933e36341d93726f
TRAIN_NEG_00309,train,0,shuffled,8,8,exact,28,28,4b99f2868dd5fe2e6f76d5e7a30b03ee73dff6029a4cba9343c428d8c257c418,4b99f2868dd5fe2e6f76d5e7a30b03ee73dff6029a4cba9343c428d8c257c418
TRAIN_NEG_00310,train,0,partial_50_80,5,5,exact,10,10,43bdc5d7b4d8745ddb5236b3c5a3b45fbce6ae28a7bb56ef639685ffc0bd9853,43bdc5d7b4d8745ddb5236b3c5a3b45fbce6ae28a7bb56ef639685ffc0bd9853
TRAIN_NEG_00311,train,0,cross_pathway,24,24,exact,276,276,9fe13b99dc35862fdf08c651c4b3c36325ed7c2c1df60b4fa22c7a7acfb108d4,9fe13b99dc35862fdf08c651c4b3c36325ed7c2c1df60b4fa22c7a7acfb108d4
TRAIN_NEG_00312,train,0,random_5_30,6,6,exact,15,15,b147d4838e289cd2217ac638864ddaccfa6ecc493ae8d1c611fc543c053408b5,b147d4838e289cd2217ac638864ddaccfa6ecc493ae8d1c611fc543c053408b5
TRAIN_NEG_00313,train,0,shuffled,38,30,hash_sampled,703,435,198917a6dd301af47a2de001b028d3595a25e422240df5309bf17f20f06525d7,74fcd6accadf2591369c85f2d697b22b8abf864d284623c5265c19f86487a5ec
TRAIN_NEG_00314,train,0,partial_50_80,8,8,exact,28,28,928e62c2a5f73c94a8259b6db523dfd3cec142e30788cb8855b0af61178b8fa9,928e62c2a5f73c94a8259b6db523dfd3cec142e30788cb8855b0af61178b8fa9
TRAIN_NEG_00315,train,0,cross_pathway,35,30,hash_sampled,595,435,3a192e4753d7608a7912d94f63b0806b4e296ccf0a3dcdfd4863d1eafbe43903,2b5ef48f13be23f61ae07f9e41ae6973f7b832f421690e3f8ec76ea54144e84f
TRAIN_NEG_00316,train,0,random_5_30,15,15,exact,105,105,14c7e29bb5b668cacaf4488c95c6c3ae23af675dd29230a28ab44e23e7ef870e,14c7e29bb5b668cacaf4488c95c6c3ae23af675dd29230a28ab44e23e7ef870e
TRAIN_NEG_00317,train,0,shuffled,54,30,hash_sampled,1431,435,1b08dd2066411099c0e315e9f79e479b2a32a60b089a22d75ed2d83431f0b97e,42d61bd66740e65e10f81043d84346bcd293f550714471426b355ec4924022a8
TRAIN_NEG_00318,train,0,partial_50_80,35,30,hash_sampled,595,435,b39ddd8b5f2004714bf243ee4e6382dcd69eca71bb0ac56c7006cb3e92d3290a,fb5ca5f048212cb3616e15eb3f6c314d0fef5128ce18a5399874248efb244416
TRAIN_NEG_00319,train,0,cross_pathway,40,30,hash_sampled,780,435,289a825460106b4e505af2e19b0837325b41817f706ebd9c2913eafed97420e6,be3abbf640767e97d4cebd2fa0749c6f50a6bbf8c3e40ddd6a19667528846b40
TRAIN_NEG_00320,train,0,random_5_30,17,17,exact,136,136,2f3928b1f40ede819c24364a3c844ee0e969fc3140e1c9cb73d3b3f368cf4627,2f3928b1f40ede819c24364a3c844ee0e969fc3140e1c9cb73d3b3f368cf4627
TRAIN_NEG_00321,train,0,shuffled,36,30,hash_sampled,630,435,d4b755503c42dab07c54d1b5ae0a8d711a9077be44f62234654751f6da72fac9,9ad34dc9fc9c63ba2e5621307d3f447a0e73679fb2260a08bdc26ac46fbf93d2
TRAIN_NEG_00322,train,0,partial_50_80,18,18,exact,153,153,76bd9448dfc69b45c77029dc173078d881eb56e4448bc6cbb036bd8e113b6414,76bd9448dfc69b45c77029dc173078d881eb56e4448bc6cbb036bd8e113b6414
TRAIN_NEG_00323,train,0,cross_pathway,8,8,exact,28,28,93b5c55aa6a84dc52bf01580c58d24bdbcb83d6b1c88bd2f7b17b4929e12df01,93b5c55aa6a84dc52bf01580c58d24bdbcb83d6b1c88bd2f7b17b4929e12df01
TRAIN_NEG_00324,train,0,random_5_30,22,22,exact,231,231,525a989acb2adcda32036df9292b668a42dbc5456b07f34724c32e0af6eb4566,525a989acb2adcda32036df9292b668a42dbc5456b07f34724c32e0af6eb4566
TRAIN_NEG_00325,train,0,shuffled,8,8,exact,28,28,ef56528bbe4fcd488fecbd813c787b642d48aaa1fad8f6d596558a907f4278ae,ef56528bbe4fcd488fecbd813c787b642d48aaa1fad8f6d596558a907f4278ae
TRAIN_NEG_00326,train,0,partial_50_80,25,25,exact,300,300,b956de5f029a3bfcf5a7a42277801ac0545ff9449014201d2732b0a5032586ba,b956de5f029a3bfcf5a7a42277801ac0545ff9449014201d2732b0a5032586ba
TRAIN_NEG_00327,train,0,cross_pathway,13,13,exact,78,78,6fd4fa4a6a1abbe27cf12274bf0329b78cdc465771cccd306dc5eca45a8ef3e0,6fd4fa4a6a1abbe27cf12274bf0329b78cdc465771cccd306dc5eca45a8ef3e0
TRAIN_NEG_00328,train,0,random_5_30,21,21,exact,210,210,bebbfdddad35b994314d193ded757f3add70f570a0031551cf8d9e0aca828b70,bebbfdddad35b994314d193ded757f3add70f570a0031551cf8d9e0aca828b70
TRAIN_NEG_00329,train,0,shuffled,13,13,exact,78,78,ba505e83757bc2f9a6e4751abf741ad9374cd6793c6129458c5ed855b0b05bfe,ba505e83757bc2f9a6e4751abf741ad9374cd6793c6129458c5ed855b0b05bfe
TRAIN_NEG_00330,train,0,partial_50_80,12,12,exact,66,66,1f6deed3e2360413a2ae9b9c58044d79b38dc8da084ac8334a59d049027ad393,1f6deed3e2360413a2ae9b9c58044d79b38dc8da084ac8334a59d049027ad393
TRAIN_NEG_00331,train,0,cross_pathway,44,30,hash_sampled,946,435,7cddfc9b9bd7aa3626ff5d2d41c6f59dd18bdbfd8d612c58fb2f98f67bd0b73f,0dd68db8f0a899b227ee49e9fe264354f4cb62194aeed79dd10aa2abdb603c64
TRAIN_NEG_00332,train,0,random_5_30,12,12,exact,66,66,42854c1603e2054070643f56e860e03cd5f5a8de2fa786d20397952526e9413e,42854c1603e2054070643f56e860e03cd5f5a8de2fa786d20397952526e9413e
TRAIN_NEG_00333,train,0,shuffled,27,27,exact,351,351,4c770058e929e223e0f36e9a77ac27083a5b8596792ac2db844c682132e8676f,4c770058e929e223e0f36e9a77ac27083a5b8596792ac2db844c682132e8676f
TRAIN_NEG_00334,train,0,partial_50_80,6,6,exact,15,15,4d717a33c2dec36ecb9d0591290d6e3919ca0183cc469d87178918583844a613,4d717a33c2dec36ecb9d0591290d6e3919ca0183cc469d87178918583844a613
TRAIN_NEG_00335,train,0,cross_pathway,16,16,exact,120,120,43d0510402b2604fc6fc9e079425b405406c3714e26fd28a6f8a04eaaf6e2371,43d0510402b2604fc6fc9e079425b405406c3714e26fd28a6f8a04eaaf6e2371
TRAIN_NEG_00336,train,0,random_5_30,30,30,exact,435,435,cf51e76fb76ea1c64a46ccc277f4fdc0d988ce516630268cc4016f1c6145c623,cf51e76fb76ea1c64a46ccc277f4fdc0d988ce516630268cc4016f1c6145c623
TRAIN_NEG_00337,train,0,shuffled,7,7,exact,21,21,13340a479196170dfa38e281cb7f5f91b4498b63ca53ddd33678c5b284bfcc9f,13340a479196170dfa38e281cb7f5f91b4498b63ca53ddd33678c5b284bfcc9f
TRAIN_NEG_00338,train,0,partial_50_80,6,6,exact,15,15,5a73ccc225f8ba75ad0a65a23b8ed1c4492d2638603428e424e3e6ad09b6faae,5a73ccc225f8ba75ad0a65a23b8ed1c4492d2638603428e424e3e6ad09b6faae
TRAIN_NEG_00339,train,0,cross_pathway,9,9,exact,36,36,ff3904df9cf0bbca7b952695348f7c1559f0b8fc63d10caaea672b165a53704a,ff3904df9cf0bbca7b952695348f7c1559f0b8fc63d10caaea672b165a53704a
TRAIN_NEG_00340,train,0,random_5_30,10,10,exact,45,45,d13516e0eb4776c2e8e950a1d007e5c056b1207e69069733b115262f094f541e,d13516e0eb4776c2e8e950a1d007e5c056b1207e69069733b115262f094f541e
